10/01/2024 : 06:43 :   ****** DOWNLOAD ******

10/01/2024 : 06:43 :   **** Set up ****
10/01/2024 : 06:43 :   Download event Id is 102261
10/01/2024 : 06:43 :   
10/01/2024 : 06:43 :   Source_id is 100120
10/01/2024 : 06:43 :   Type_id is 111
10/01/2024 : 06:43 :   Cutoff date is 2020-09-23
10/01/2024 : 06:43 :   Calling ObtainDataFromSourceAsync...
10/01/2024 : 08:53 :   186250 files processed, 117 added, after 7450 calls 
10/01/2024 : 08:53 :   186500 files processed, 117 added, after 7460 calls 
10/01/2024 : 08:54 :   186750 files processed, 117 added, after 7470 calls 
10/01/2024 : 08:54 :   187000 files processed, 117 added, after 7480 calls 
10/01/2024 : 08:54 :   187250 files processed, 117 added, after 7490 calls 
10/01/2024 : 08:54 :   187500 files processed, 117 added, after 7500 calls 
10/01/2024 : 08:54 :   187750 files processed, 117 added, after 7510 calls 
10/01/2024 : 08:54 :   188000 files processed, 117 added, after 7520 calls 
10/01/2024 : 08:55 :   188250 files processed, 118 added, after 7530 calls 
10/01/2024 : 08:55 :   188500 files processed, 118 added, after 7540 calls 
10/01/2024 : 08:55 :   188750 files processed, 118 added, after 7550 calls 
10/01/2024 : 08:55 :   189000 files processed, 118 added, after 7560 calls 
10/01/2024 : 08:55 :   189250 files processed, 118 added, after 7570 calls 
10/01/2024 : 08:56 :   189500 files processed, 118 added, after 7580 calls 
10/01/2024 : 08:56 :   189750 files processed, 118 added, after 7590 calls 
10/01/2024 : 08:56 :   190000 files processed, 118 added, after 7600 calls  (out of 10520)
10/01/2024 : 08:56 :   190250 files processed, 118 added, after 7610 calls 
10/01/2024 : 08:56 :   190500 files processed, 119 added, after 7620 calls 
10/01/2024 : 08:56 :   190750 files processed, 119 added, after 7630 calls 
10/01/2024 : 08:57 :   191000 files processed, 119 added, after 7640 calls 
10/01/2024 : 08:57 :   191250 files processed, 119 added, after 7650 calls 
10/01/2024 : 08:57 :   191500 files processed, 119 added, after 7660 calls 
10/01/2024 : 08:57 :   191750 files processed, 119 added, after 7670 calls 
10/01/2024 : 08:57 :   192000 files processed, 119 added, after 7680 calls 
10/01/2024 : 08:57 :   192250 files processed, 120 added, after 7690 calls 
10/01/2024 : 08:58 :   192500 files processed, 120 added, after 7700 calls 
10/01/2024 : 08:58 :   192750 files processed, 120 added, after 7710 calls 
10/01/2024 : 08:58 :   193000 files processed, 120 added, after 7720 calls 
10/01/2024 : 08:58 :   193250 files processed, 120 added, after 7730 calls 
10/01/2024 : 08:58 :   193500 files processed, 120 added, after 7740 calls 
10/01/2024 : 08:58 :   193750 files processed, 120 added, after 7750 calls 
10/01/2024 : 08:59 :   194000 files processed, 121 added, after 7760 calls 
10/01/2024 : 08:59 :   194250 files processed, 121 added, after 7770 calls 
10/01/2024 : 08:59 :   194500 files processed, 122 added, after 7780 calls 
10/01/2024 : 08:59 :   194750 files processed, 122 added, after 7790 calls 
10/01/2024 : 08:59 :   195000 files processed, 122 added, after 7800 calls  (out of 10520)
10/01/2024 : 09:00 :   195250 files processed, 122 added, after 7810 calls 
10/01/2024 : 09:00 :   195500 files processed, 122 added, after 7820 calls 
10/01/2024 : 09:00 :   195750 files processed, 122 added, after 7830 calls 
10/01/2024 : 09:00 :   196000 files processed, 122 added, after 7840 calls 
10/01/2024 : 09:00 :   196250 files processed, 122 added, after 7850 calls 
10/01/2024 : 09:00 :   196500 files processed, 122 added, after 7860 calls 
10/01/2024 : 09:01 :   196750 files processed, 122 added, after 7870 calls 
10/01/2024 : 09:01 :   197000 files processed, 122 added, after 7880 calls 
10/01/2024 : 09:01 :   197250 files processed, 122 added, after 7890 calls 
10/01/2024 : 09:01 :   197500 files processed, 122 added, after 7900 calls 
10/01/2024 : 09:01 :   197750 files processed, 122 added, after 7910 calls 
10/01/2024 : 09:01 :   198000 files processed, 122 added, after 7920 calls 
10/01/2024 : 09:02 :   198250 files processed, 122 added, after 7930 calls 
10/01/2024 : 09:02 :   198500 files processed, 122 added, after 7940 calls 
10/01/2024 : 09:02 :   198750 files processed, 122 added, after 7950 calls 
10/01/2024 : 09:02 :   199000 files processed, 122 added, after 7960 calls 
10/01/2024 : 09:02 :   199250 files processed, 122 added, after 7970 calls 
10/01/2024 : 09:03 :   199500 files processed, 123 added, after 7980 calls 
10/01/2024 : 09:03 :   199750 files processed, 123 added, after 7990 calls 
10/01/2024 : 09:03 :   200000 files processed, 124 added, after 8000 calls  (out of 10520)
10/01/2024 : 09:03 :   200250 files processed, 124 added, after 8010 calls 
10/01/2024 : 09:03 :   200500 files processed, 125 added, after 8020 calls 
10/01/2024 : 09:03 :   200750 files processed, 126 added, after 8030 calls 
10/01/2024 : 09:04 :   201000 files processed, 127 added, after 8040 calls 
10/01/2024 : 09:04 :   201250 files processed, 127 added, after 8050 calls 
10/01/2024 : 09:04 :   201500 files processed, 127 added, after 8060 calls 
10/01/2024 : 09:04 :   201750 files processed, 127 added, after 8070 calls 
10/01/2024 : 09:04 :   202000 files processed, 127 added, after 8080 calls 
10/01/2024 : 09:04 :   202250 files processed, 127 added, after 8090 calls 
10/01/2024 : 09:05 :   202500 files processed, 127 added, after 8100 calls 
10/01/2024 : 09:05 :   202750 files processed, 127 added, after 8110 calls 
10/01/2024 : 09:05 :   203000 files processed, 129 added, after 8120 calls 
10/01/2024 : 09:05 :   203250 files processed, 129 added, after 8130 calls 
10/01/2024 : 09:05 :   203500 files processed, 129 added, after 8140 calls 
10/01/2024 : 09:06 :   203750 files processed, 129 added, after 8150 calls 
10/01/2024 : 09:06 :   204000 files processed, 129 added, after 8160 calls 
10/01/2024 : 09:06 :   204250 files processed, 129 added, after 8170 calls 
10/01/2024 : 09:06 :   204500 files processed, 129 added, after 8180 calls 
10/01/2024 : 09:06 :   204750 files processed, 129 added, after 8190 calls 
10/01/2024 : 09:06 :   205000 files processed, 129 added, after 8200 calls  (out of 10520)
10/01/2024 : 09:07 :   205250 files processed, 129 added, after 8210 calls 
10/01/2024 : 09:07 :   205500 files processed, 129 added, after 8220 calls 
10/01/2024 : 09:07 :   205750 files processed, 129 added, after 8230 calls 
10/01/2024 : 09:07 :   206000 files processed, 129 added, after 8240 calls 
10/01/2024 : 09:07 :   206250 files processed, 129 added, after 8250 calls 
10/01/2024 : 09:07 :   206500 files processed, 129 added, after 8260 calls 
10/01/2024 : 09:08 :   206750 files processed, 129 added, after 8270 calls 
10/01/2024 : 09:08 :   207000 files processed, 129 added, after 8280 calls 
10/01/2024 : 09:08 :   207250 files processed, 130 added, after 8290 calls 
10/01/2024 : 09:08 :   207500 files processed, 130 added, after 8300 calls 
10/01/2024 : 09:08 :   207750 files processed, 130 added, after 8310 calls 
10/01/2024 : 09:09 :   208000 files processed, 130 added, after 8320 calls 
10/01/2024 : 09:09 :   208250 files processed, 130 added, after 8330 calls 
10/01/2024 : 09:09 :   208500 files processed, 130 added, after 8340 calls 
10/01/2024 : 09:09 :   208750 files processed, 130 added, after 8350 calls 
10/01/2024 : 09:09 :   209000 files processed, 130 added, after 8360 calls 
10/01/2024 : 09:09 :   209250 files processed, 130 added, after 8370 calls 
10/01/2024 : 09:10 :   209500 files processed, 130 added, after 8380 calls 
10/01/2024 : 09:10 :   209750 files processed, 130 added, after 8390 calls 
10/01/2024 : 09:10 :   210000 files processed, 130 added, after 8400 calls  (out of 10520)
10/01/2024 : 09:10 :   210250 files processed, 130 added, after 8410 calls 
10/01/2024 : 09:10 :   210500 files processed, 131 added, after 8420 calls 
10/01/2024 : 09:10 :   210750 files processed, 132 added, after 8430 calls 
10/01/2024 : 09:11 :   211000 files processed, 132 added, after 8440 calls 
10/01/2024 : 09:11 :   211250 files processed, 133 added, after 8450 calls 
10/01/2024 : 09:11 :   211500 files processed, 133 added, after 8460 calls 
10/01/2024 : 09:11 :   211750 files processed, 133 added, after 8470 calls 
10/01/2024 : 09:11 :   212000 files processed, 133 added, after 8480 calls 
10/01/2024 : 09:11 :   212250 files processed, 133 added, after 8490 calls 
10/01/2024 : 09:12 :   212500 files processed, 133 added, after 8500 calls 
10/01/2024 : 09:12 :   212750 files processed, 133 added, after 8510 calls 
10/01/2024 : 09:12 :   213000 files processed, 133 added, after 8520 calls 
10/01/2024 : 09:12 :   213250 files processed, 133 added, after 8530 calls 
10/01/2024 : 09:12 :   213500 files processed, 133 added, after 8540 calls 
10/01/2024 : 09:13 :   213750 files processed, 133 added, after 8550 calls 
10/01/2024 : 09:13 :   214000 files processed, 133 added, after 8560 calls 
10/01/2024 : 09:13 :   214250 files processed, 133 added, after 8570 calls 
10/01/2024 : 09:13 :   214500 files processed, 133 added, after 8580 calls 
10/01/2024 : 09:13 :   214750 files processed, 133 added, after 8590 calls 
10/01/2024 : 09:13 :   215000 files processed, 133 added, after 8600 calls  (out of 10520)
10/01/2024 : 09:14 :   215250 files processed, 133 added, after 8610 calls 
10/01/2024 : 09:14 :   215500 files processed, 133 added, after 8620 calls 
10/01/2024 : 09:14 :   215750 files processed, 133 added, after 8630 calls 
10/01/2024 : 09:14 :   216000 files processed, 133 added, after 8640 calls 
10/01/2024 : 09:14 :   216250 files processed, 133 added, after 8650 calls 
10/01/2024 : 09:14 :   216500 files processed, 134 added, after 8660 calls 
10/01/2024 : 09:15 :   216750 files processed, 135 added, after 8670 calls 
10/01/2024 : 09:15 :   217000 files processed, 135 added, after 8680 calls 
10/01/2024 : 09:15 :   217250 files processed, 135 added, after 8690 calls 
10/01/2024 : 09:15 :   217500 files processed, 135 added, after 8700 calls 
10/01/2024 : 09:15 :   217750 files processed, 135 added, after 8710 calls 
10/01/2024 : 09:15 :   218000 files processed, 136 added, after 8720 calls 
10/01/2024 : 09:16 :   218250 files processed, 136 added, after 8730 calls 
10/01/2024 : 09:16 :   218500 files processed, 136 added, after 8740 calls 
10/01/2024 : 09:16 :   218750 files processed, 136 added, after 8750 calls 
10/01/2024 : 09:16 :   219000 files processed, 136 added, after 8760 calls 
10/01/2024 : 09:16 :   219250 files processed, 136 added, after 8770 calls 
10/01/2024 : 09:17 :   219500 files processed, 137 added, after 8780 calls 
10/01/2024 : 09:17 :   219750 files processed, 137 added, after 8790 calls 
10/01/2024 : 09:17 :   220000 files processed, 137 added, after 8800 calls  (out of 10520)
10/01/2024 : 09:17 :   220250 files processed, 137 added, after 8810 calls 
10/01/2024 : 09:17 :   220500 files processed, 137 added, after 8820 calls 
10/01/2024 : 09:17 :   220750 files processed, 137 added, after 8830 calls 
10/01/2024 : 09:18 :   221000 files processed, 137 added, after 8840 calls 
10/01/2024 : 09:18 :   221250 files processed, 137 added, after 8850 calls 
10/01/2024 : 09:18 :   221500 files processed, 137 added, after 8860 calls 
10/01/2024 : 09:18 :   221750 files processed, 137 added, after 8870 calls 
10/01/2024 : 09:18 :   222000 files processed, 137 added, after 8880 calls 
10/01/2024 : 09:18 :   222250 files processed, 138 added, after 8890 calls 
10/01/2024 : 09:19 :   222500 files processed, 138 added, after 8900 calls 
10/01/2024 : 09:19 :   222750 files processed, 138 added, after 8910 calls 
10/01/2024 : 09:19 :   223000 files processed, 139 added, after 8920 calls 
10/01/2024 : 09:19 :   223250 files processed, 139 added, after 8930 calls 
10/01/2024 : 09:19 :   223500 files processed, 139 added, after 8940 calls 
10/01/2024 : 09:19 :   223750 files processed, 140 added, after 8950 calls 
10/01/2024 : 09:20 :   224000 files processed, 140 added, after 8960 calls 
10/01/2024 : 09:20 :   224250 files processed, 140 added, after 8970 calls 
10/01/2024 : 09:20 :   224500 files processed, 140 added, after 8980 calls 
10/01/2024 : 09:20 :   224750 files processed, 140 added, after 8990 calls 
10/01/2024 : 09:20 :   225000 files processed, 140 added, after 9000 calls  (out of 10520)
10/01/2024 : 09:20 :   225250 files processed, 140 added, after 9010 calls 
10/01/2024 : 09:21 :   225500 files processed, 140 added, after 9020 calls 
10/01/2024 : 09:21 :   225750 files processed, 141 added, after 9030 calls 
10/01/2024 : 09:21 :   226000 files processed, 141 added, after 9040 calls 
10/01/2024 : 09:21 :   226250 files processed, 141 added, after 9050 calls 
10/01/2024 : 09:21 :   226500 files processed, 141 added, after 9060 calls 
10/01/2024 : 09:22 :   226750 files processed, 141 added, after 9070 calls 
10/01/2024 : 09:22 :   227000 files processed, 142 added, after 9080 calls 
10/01/2024 : 09:22 :   227250 files processed, 143 added, after 9090 calls 
10/01/2024 : 09:22 :   227500 files processed, 143 added, after 9100 calls 
10/01/2024 : 09:22 :   227750 files processed, 143 added, after 9110 calls 
10/01/2024 : 09:22 :   228000 files processed, 143 added, after 9120 calls 
10/01/2024 : 09:23 :   228250 files processed, 143 added, after 9130 calls 
10/01/2024 : 09:23 :   228500 files processed, 143 added, after 9140 calls 
10/01/2024 : 09:23 :   228750 files processed, 143 added, after 9150 calls 
10/01/2024 : 09:23 :   229000 files processed, 143 added, after 9160 calls 
10/01/2024 : 09:23 :   229250 files processed, 143 added, after 9170 calls 
10/01/2024 : 09:23 :   229500 files processed, 143 added, after 9180 calls 
10/01/2024 : 09:24 :   229750 files processed, 143 added, after 9190 calls 
10/01/2024 : 09:24 :   230000 files processed, 143 added, after 9200 calls  (out of 10520)
10/01/2024 : 09:24 :   230250 files processed, 143 added, after 9210 calls 
10/01/2024 : 09:24 :   230500 files processed, 143 added, after 9220 calls 
10/01/2024 : 09:24 :   230750 files processed, 143 added, after 9230 calls 
10/01/2024 : 09:24 :   231000 files processed, 143 added, after 9240 calls 
10/01/2024 : 09:25 :   231250 files processed, 143 added, after 9250 calls 
10/01/2024 : 09:25 :   231500 files processed, 143 added, after 9260 calls 
10/01/2024 : 09:25 :   231750 files processed, 144 added, after 9270 calls 
10/01/2024 : 09:25 :   232000 files processed, 144 added, after 9280 calls 
10/01/2024 : 09:25 :   232250 files processed, 144 added, after 9290 calls 
10/01/2024 : 09:25 :   232500 files processed, 144 added, after 9300 calls 
10/01/2024 : 09:26 :   232750 files processed, 144 added, after 9310 calls 
10/01/2024 : 09:26 :   233000 files processed, 144 added, after 9320 calls 
10/01/2024 : 09:26 :   233250 files processed, 144 added, after 9330 calls 
10/01/2024 : 09:26 :   233500 files processed, 144 added, after 9340 calls 
10/01/2024 : 09:26 :   233750 files processed, 144 added, after 9350 calls 
10/01/2024 : 09:26 :   234000 files processed, 144 added, after 9360 calls 
10/01/2024 : 09:27 :   234250 files processed, 144 added, after 9370 calls 
10/01/2024 : 09:27 :   234500 files processed, 144 added, after 9380 calls 
10/01/2024 : 09:27 :   234750 files processed, 145 added, after 9390 calls 
10/01/2024 : 09:27 :   235000 files processed, 145 added, after 9400 calls  (out of 10520)
10/01/2024 : 09:27 :   235250 files processed, 145 added, after 9410 calls 
10/01/2024 : 09:28 :   235500 files processed, 145 added, after 9420 calls 
10/01/2024 : 09:28 :   235750 files processed, 146 added, after 9430 calls 
10/01/2024 : 09:28 :   236000 files processed, 147 added, after 9440 calls 
10/01/2024 : 09:28 :   236250 files processed, 147 added, after 9450 calls 
10/01/2024 : 09:28 :   236500 files processed, 147 added, after 9460 calls 
10/01/2024 : 09:28 :   236750 files processed, 147 added, after 9470 calls 
10/01/2024 : 09:29 :   237000 files processed, 147 added, after 9480 calls 
10/01/2024 : 09:29 :   237250 files processed, 147 added, after 9490 calls 
10/01/2024 : 09:29 :   237500 files processed, 147 added, after 9500 calls 
10/01/2024 : 09:29 :   237750 files processed, 148 added, after 9510 calls 
10/01/2024 : 09:29 :   238000 files processed, 148 added, after 9520 calls 
10/01/2024 : 09:29 :   238250 files processed, 148 added, after 9530 calls 
10/01/2024 : 09:30 :   238500 files processed, 148 added, after 9540 calls 
10/01/2024 : 09:30 :   238750 files processed, 148 added, after 9550 calls 
10/01/2024 : 09:30 :   239000 files processed, 148 added, after 9560 calls 
10/01/2024 : 09:30 :   239250 files processed, 148 added, after 9570 calls 
10/01/2024 : 09:30 :   239500 files processed, 148 added, after 9580 calls 
10/01/2024 : 09:30 :   239750 files processed, 148 added, after 9590 calls 
10/01/2024 : 09:31 :   240000 files processed, 148 added, after 9600 calls  (out of 10520)
10/01/2024 : 09:31 :   240250 files processed, 148 added, after 9610 calls 
10/01/2024 : 09:31 :   240500 files processed, 148 added, after 9620 calls 
10/01/2024 : 09:31 :   240750 files processed, 148 added, after 9630 calls 
10/01/2024 : 09:31 :   241000 files processed, 148 added, after 9640 calls 
10/01/2024 : 09:31 :   241250 files processed, 148 added, after 9650 calls 
10/01/2024 : 09:32 :   241500 files processed, 148 added, after 9660 calls 
10/01/2024 : 09:32 :   241750 files processed, 148 added, after 9670 calls 
10/01/2024 : 09:32 :   242000 files processed, 148 added, after 9680 calls 
10/01/2024 : 09:32 :   242250 files processed, 148 added, after 9690 calls 
10/01/2024 : 09:32 :   242500 files processed, 148 added, after 9700 calls 
10/01/2024 : 09:32 :   242750 files processed, 148 added, after 9710 calls 
10/01/2024 : 09:33 :   243000 files processed, 148 added, after 9720 calls 
10/01/2024 : 09:33 :   243250 files processed, 148 added, after 9730 calls 
10/01/2024 : 09:33 :   243500 files processed, 148 added, after 9740 calls 
10/01/2024 : 09:33 :   243750 files processed, 148 added, after 9750 calls 
10/01/2024 : 09:33 :   244000 files processed, 148 added, after 9760 calls 
10/01/2024 : 09:34 :   244250 files processed, 148 added, after 9770 calls 
10/01/2024 : 09:34 :   244500 files processed, 149 added, after 9780 calls 
10/01/2024 : 09:34 :   244750 files processed, 149 added, after 9790 calls 
10/01/2024 : 09:34 :   245000 files processed, 149 added, after 9800 calls  (out of 10520)
10/01/2024 : 09:34 :   245250 files processed, 149 added, after 9810 calls 
10/01/2024 : 09:34 :   245500 files processed, 149 added, after 9820 calls 
10/01/2024 : 09:35 :   245750 files processed, 150 added, after 9830 calls 
10/01/2024 : 09:35 :   246000 files processed, 150 added, after 9840 calls 
10/01/2024 : 09:35 :   246250 files processed, 151 added, after 9850 calls 
10/01/2024 : 09:35 :   246500 files processed, 151 added, after 9860 calls 
10/01/2024 : 09:35 :   246750 files processed, 151 added, after 9870 calls 
10/01/2024 : 09:35 :   247000 files processed, 151 added, after 9880 calls 
10/01/2024 : 09:36 :   247250 files processed, 152 added, after 9890 calls 
10/01/2024 : 09:36 :   247500 files processed, 152 added, after 9900 calls 
10/01/2024 : 09:36 :   247750 files processed, 152 added, after 9910 calls 
10/01/2024 : 09:36 :   248000 files processed, 152 added, after 9920 calls 
10/01/2024 : 09:36 :   248250 files processed, 152 added, after 9930 calls 
10/01/2024 : 09:36 :   248500 files processed, 153 added, after 9940 calls 
10/01/2024 : 09:37 :   248750 files processed, 153 added, after 9950 calls 
10/01/2024 : 09:37 :   249000 files processed, 153 added, after 9960 calls 
10/01/2024 : 09:37 :   249250 files processed, 153 added, after 9970 calls 
10/01/2024 : 09:37 :   249500 files processed, 153 added, after 9980 calls 
10/01/2024 : 09:37 :   249750 files processed, 154 added, after 9990 calls 
10/01/2024 : 09:37 :   250000 files processed, 154 added, after 10000 calls  (out of 10520)
10/01/2024 : 09:38 :   250250 files processed, 154 added, after 10010 calls 
10/01/2024 : 09:38 :   250500 files processed, 154 added, after 10020 calls 
10/01/2024 : 09:38 :   250750 files processed, 154 added, after 10030 calls 
10/01/2024 : 09:38 :   251000 files processed, 154 added, after 10040 calls 
10/01/2024 : 09:38 :   251250 files processed, 154 added, after 10050 calls 
10/01/2024 : 09:39 :   251500 files processed, 155 added, after 10060 calls 
10/01/2024 : 09:39 :   251750 files processed, 155 added, after 10070 calls 
10/01/2024 : 09:39 :   252000 files processed, 155 added, after 10080 calls 
10/01/2024 : 09:39 :   252250 files processed, 155 added, after 10090 calls 
10/01/2024 : 09:39 :   252500 files processed, 156 added, after 10100 calls 
10/01/2024 : 09:39 :   252750 files processed, 156 added, after 10110 calls 
10/01/2024 : 09:40 :   253000 files processed, 156 added, after 10120 calls 
10/01/2024 : 09:40 :   253250 files processed, 157 added, after 10130 calls 
10/01/2024 : 09:40 :   253500 files processed, 157 added, after 10140 calls 
10/01/2024 : 09:40 :   253750 files processed, 157 added, after 10150 calls 
10/01/2024 : 09:40 :   254000 files processed, 157 added, after 10160 calls 
10/01/2024 : 09:40 :   254250 files processed, 157 added, after 10170 calls 
10/01/2024 : 09:41 :   254500 files processed, 158 added, after 10180 calls 
10/01/2024 : 09:41 :   254750 files processed, 158 added, after 10190 calls 
10/01/2024 : 09:41 :   255000 files processed, 158 added, after 10200 calls  (out of 10520)
10/01/2024 : 09:41 :   255250 files processed, 159 added, after 10210 calls 
10/01/2024 : 09:41 :   255500 files processed, 159 added, after 10220 calls 
10/01/2024 : 09:41 :   255750 files processed, 159 added, after 10230 calls 
10/01/2024 : 09:42 :   256000 files processed, 160 added, after 10240 calls 
10/01/2024 : 09:42 :   256250 files processed, 160 added, after 10250 calls 
10/01/2024 : 09:42 :   256500 files processed, 162 added, after 10260 calls 
10/01/2024 : 09:42 :   256750 files processed, 162 added, after 10270 calls 
10/01/2024 : 09:42 :   257000 files processed, 162 added, after 10280 calls 
10/01/2024 : 09:43 :   257250 files processed, 162 added, after 10290 calls 
10/01/2024 : 09:43 :   257500 files processed, 162 added, after 10300 calls 
10/01/2024 : 09:43 :   257750 files processed, 162 added, after 10310 calls 
10/01/2024 : 09:43 :   258000 files processed, 162 added, after 10320 calls 
10/01/2024 : 09:43 :   258250 files processed, 162 added, after 10330 calls 
10/01/2024 : 09:43 :   258500 files processed, 162 added, after 10340 calls 
10/01/2024 : 09:44 :   258750 files processed, 162 added, after 10350 calls 
10/01/2024 : 09:44 :   259000 files processed, 162 added, after 10360 calls 
10/01/2024 : 09:44 :   259250 files processed, 162 added, after 10370 calls 
10/01/2024 : 09:44 :   259500 files processed, 162 added, after 10380 calls 
10/01/2024 : 09:44 :   259750 files processed, 162 added, after 10390 calls 
10/01/2024 : 09:44 :   260000 files processed, 162 added, after 10400 calls  (out of 10520)
10/01/2024 : 09:45 :   260250 files processed, 162 added, after 10410 calls 
10/01/2024 : 09:45 :   260500 files processed, 162 added, after 10420 calls 
10/01/2024 : 09:45 :   260750 files processed, 163 added, after 10430 calls 
10/01/2024 : 09:45 :   261000 files processed, 163 added, after 10440 calls 
10/01/2024 : 09:45 :   261250 files processed, 163 added, after 10450 calls 
10/01/2024 : 09:45 :   261500 files processed, 163 added, after 10460 calls 
10/01/2024 : 09:46 :   261750 files processed, 163 added, after 10470 calls 
10/01/2024 : 09:46 :   262000 files processed, 163 added, after 10480 calls 
10/01/2024 : 09:46 :   262250 files processed, 163 added, after 10490 calls 
10/01/2024 : 09:46 :   262500 files processed, 163 added, after 10500 calls 
10/01/2024 : 09:46 :   262750 files processed, 163 added, after 10510 calls 
10/01/2024 : 09:47 :   262993 files processed, 163 added, after 10520 calls 
10/01/2024 : 09:47 :   ObtainDataFromSourceAsync ended!

10/01/2024 : 09:47 :   **** Download Result ****
10/01/2024 : 09:47 :   Source Id: 100120
10/01/2024 : 09:47 :   Download Event Id: 102261
10/01/2024 : 09:47 :   Start time: 10/01/2024 06:43:45
10/01/2024 : 09:47 :   End time: 10/01/2024 09:47:01
10/01/2024 : 09:47 :   Records checked: 262993
10/01/2024 : 09:47 :   Records downloaded: 262993
10/01/2024 : 09:47 :   Records added: 163

10/01/2024 : 09:47 :   **** Closing Log ****
